date,nav,bench
2023-02-10,225.5169062637168,165.57214980520138
2023-02-13,229.05259282384802,167.46772066636308
2023-02-14,229.52184330804894,167.42076028384943
2023-02-15,231.35543644488322,167.88504746635294
2023-02-16,229.23512414315886,165.570123946949
2023-02-17,227.1250699257994,165.11192422143796
2023-02-21,221.68854518335715,161.80287746976828
2023-02-22,221.81499697738866,161.54827155750354
2023-02-23,222.5827108091912,162.40923166805808
2023-02-24,219.19422022038037,160.69783602762598
2023-02-27,220.5282429770231,161.19166121167274
2023-02-28,219.55129533786854,160.70228303354583
2023-03-01,219.53094994917828,159.9429221849069
2023-03-02,221.8502873504978,161.15564046372194
2023-03-03,224.19969222972065,163.75793938790224
2023-03-06,223.6467131252884,163.87046840214532
2023-03-07,221.2331717255648,161.35883898755313
2023-03-08,221.74131267696558,161.5871285070077
2023-03-09,217.54211445503947,158.60433387408926
2023-03-10,214.72178044752562,156.3080383683718
2023-03-13,215.2187923050972,156.0720505875582
2023-03-14,218.26712802189493,158.64359599524386
2023-03-15,217.06324623086695,157.53612352319874
2023-03-16,222.17303630204225,160.30277390394153
2023-03-17,220.3843128693385,158.53632433022162
2023-03-20,222.43956051674323,159.95021527461546
2023-03-21,225.85254802152343,162.02671998330297
2023-03-22,222.32475689372086,159.35923783457295
2023-03-23,225.47534596835843,159.83485005881906
2023-03-24,225.67273801330586,160.73628780547966
2023-03-27,225.05219543002434,161.00101312677089
2023-03-28,223.72870563881008,160.7476227294576
2023-03-29,226.90583607810464,163.0362298560514
2023-03-30,228.81564117184476,163.96802582979154
2023-03-31,232.3340915691713,166.33515719869462
2023-04-03,232.9901147133824,166.95040540882414
2023-04-04,230.9845319897394,165.98259856936855
2023-04-05,229.14598345390814,165.56890843199756
2023-04-06,230.002343416787,166.16150655864197
2023-04-10,231.25233639821292,166.3270537656851
2023-04-11,231.9149095634802,166.32017572986237
2023-04-12,230.3919749977319,165.63246108770997
2023-04-13,234.66381846339374,167.82919307199958
2023-04-14,234.14717122452984,167.48189179189436
2023-04-17,235.00232499459426,168.03561320456387
2023-04-18,235.01262827504428,168.17932067142277
2023-04-19,233.13102898214473,168.16514954589152
2023-04-20,232.80004994787143,167.1641383955677
2023-04-21,232.68919270596538,167.31511918766444
2023-04-24,233.80339780291132,167.45760125733656
2023-04-25,230.11404800809464,164.8099527550091
2023-04-26,229.1200095855788,164.17688687449404
2023-04-27,229.04267494887392,167.38919642405384
2023-04-28,230.54936256924512,168.7706934008804
2023-05-01,231.6292042797814,168.70552994080145
2023-05-02,229.1137803191872,166.75086331208257
2023-05-03,228.97698273213373,165.5838899008298
2023-05-04,226.71336492457363,164.38858412074987
2023-05-05,230.87074817437943,167.42562234365514
2023-05-08,232.11799400197782,167.50132026664645
2023-05-09,229.9002662574759,166.73426115664844
2023-05-10,233.3986653769572,167.48189179189436
2023-05-11,234.25860068579286,167.19773799585104
2023-05-12,233.42039564870842,166.9330126745598
2023-05-15,235.96149094787776,167.4268279763712
2023-05-16,234.03509392368753,166.35903267936652
2023-05-17,237.31993296154627,168.33717949934223
2023-05-18,238.69571359429997,169.9271323492208
2023-05-19,237.73631316845498,169.68144021326654
2023-05-22,238.02851956333555,169.70774672384132
2023-05-23,234.6217960697806,167.8032818508399
2023-05-24,233.1301370321293,166.57519669601294
2023-05-25,236.68251551250637,168.03399251796196
2023-05-26,241.71448847224417,170.2266826679822
2023-05-30,240.20121211437103,170.22950898730014
2023-05-31,238.8651732046576,169.18964088747217
2023-06-01,239.41134057016512,170.85691234694394
2023-06-02,243.41506153786025,173.34021927494433
2023-06-05,244.22955204193636,172.9929179948391
2023-06-06,245.18630491460962,173.40012538580248
2023-06-07,243.67884524149622,172.73912242587534
2023-06-08,245.70641597760272,173.80814312006677
2023-06-09,246.06978555685885,174.00768521680834
2023-06-12,251.04274682742928,175.6296367448391
2023-06-13,252.4781444197716,176.8471874367537
2023-06-14,252.61329496244306,176.99210053632868
2023-06-15,254.86690468514294,179.14753465897593
2023-06-16,252.66657563480226,178.48977307225258
2023-06-20,250.96525876481923,177.64460477383122
2023-06-21,249.25560860823893,176.71280880009107
2023-06-22,251.37538908871602,177.36855441079743
2023-06-23,248.5521029509242,176.01012257134184
2023-06-26,246.8181645917334,175.22039361338798
2023-06-27,251.05169695135046,177.22769302772718
2023-06-28,251.79262090792594,177.16494083308035
2023-06-29,252.27167573577057,177.95749611035217
2023-06-30,254.67353634625417,180.14085743017608
2023-07-03,255.62269525208532,180.35174433313094
2023-07-05,255.48234656030814,179.99675467390205
2023-07-06,250.41470757668182,178.57072834446467
2023-07-07,249.42747940081705,178.05910525450315
2023-07-10,252.16831202206498,178.48734204234972
2023-07-11,255.00047856583663,179.6907413732038
2023-07-12,258.06963114146004,181.0224714126695
2023-07-13,261.7540451355827,182.55575952489374
2023-07-14,261.4285084032888,182.36874810261082
2023-07-17,264.07135290130395,183.0718493852459
2023-07-18,263.6751913133793,184.37482211976322
2023-07-19,263.70708020195076,184.80956141848816
2023-07-20,259.7755829187206,183.56082239172233
2023-07-21,261.89146540626996,183.62031344869462
2023-07-24,262.00902329793223,184.3610660481178
2023-07-25,264.3742551481344,184.8799822277879
2023-07-26,265.1121618901863,184.85124468731027
2023-07-27,263.2941007411074,183.66363716858936
2023-07-28,269.8173054086831,185.4778377036531
2023-07-31,270.7407943128653,185.750251404068
2023-08-01,269.44081920222857,185.25521070506983
2023-08-02,263.8160762670607,182.69136355874315
2023-08-03,264.147691608796,182.2258707435236
2023-08-04,262.25836985413446,181.26006011561424
2023-08-07,265.18976325995186,182.89576771529045
2023-08-08,263.5372928433742,182.1242615993726
2023-08-09,262.14264645320543,180.84233802620926
2023-08-10,262.6514635176371,180.88767772212103
2023-08-11,260.0658150697384,180.69418355343046
2023-08-14,261.49105972368403,181.73326107442824
2023-08-15,258.6865993201599,179.6340766355495
2023-08-16,254.84981389828687,178.2768701932807
2023-08-17,251.9290756686617,176.901836198391
2023-08-18,251.54913619952387,176.87552968781623
2023-08-21,255.52188158036444,178.09228980090063
2023-08-22,255.54629156913904,177.59764439131754
2023-08-23,257.69602072638304,179.55918905585915
2023-08-24,252.91182542859255,177.1426860390103
2023-08-25,255.3255549252159,178.33272458763406
2023-08-28,257.3626274419315,179.44991129705525
2023-08-29,263.821537594425,182.05342573618702
2023-08-30,266.25520561540236,182.7512696696013
2023-08-31,266.813482447346,182.45942749443432
2023-09-01,268.6785535101798,182.78769558920257
2023-09-05,265.55378595396166,182.02105153309049
2023-09-06,264.5109566166991,180.7520736882716
2023-09-07,263.47550799220176,180.17163071114146
2023-09-08,262.52874136577844,180.42866765330905
2023-09-11,263.35773998629145,181.6417713393038
2023-09-12,260.5092160625232,180.60716058869662
2023-09-13,260.2423230788302,180.8314082738818
2023-09-14,262.8637379693385,182.35580237426635
2023-09-15,258.88005267306556,180.13842640027323
2023-09-18,258.3698955065557,180.268358031016
2023-09-19,258.44348981774505,179.88059887927545
2023-09-20,255.99448914730695,178.1906575718478
2023-09-21,251.4498972548629,175.26816433920257
2023-09-22,252.02195892147668,174.86581900804492
2023-09-25,253.41987250539663,175.56931558009512
2023-09-26,249.80770941482194,172.98238353192673
2023-09-27,250.31284600435012,173.02205082473182
2023-09-28,252.80734866530216,174.04169987097754
2023-09-29,252.77863332851663,173.57011959876542
2023-10-02,252.3350411093006,173.58389543488158
2023-10-03,247.41797360978416,171.19814593452742
2023-10-04,249.7232272286122,172.58652094717667
2023-10-05,247.96007102377604,172.36146291869053
2023-10-06,252.50227932173658,174.39789516292248
2023-10-09,253.7840862077407,175.4972740841935
2023-10-10,256.6607650625906,176.41126226978346
2023-10-11,258.0810311341404,177.16859726017
2023-10-12,255.3598129092785,176.06192524919044
2023-10-13,252.24313003503724,175.17829529068004
2023-10-16,255.56405307039174,177.03419885903665
2023-10-17,257.5328771932576,177.0168061247723
2023-10-18,252.7376660188308,174.64481269606355
2023-10-19,248.43367765107803,173.16332726168793
2023-10-20,245.74556010775572,170.98401765836874
2023-10-23,245.4685598502743,170.69581214582067
2023-10-24,252.2727541441776,171.9360524501619
2023-10-25,246.1464911196809,169.47055331031166
2023-10-26,242.9803419439058,167.46528963646023
2023-10-27,244.37847606285277,166.66140931744587
2023-10-30,244.6935892589717,168.66301656420765
2023-10-31,246.53689030280566,169.7551023957701
2023-11-01,248.473494674934,171.5385494143392
2023-11-02,251.44772187792503,174.7735189296195
2023-11-03,256.9385664120106,176.41529422181745
2023-11-06,254.79217488628413,176.7245488957195
2023-11-07,258.5463226680524,177.22646763054038
2023-11-08,259.41463184897333,177.40456527651284
2023-11-09,255.87365323956732,175.97045527853675
2023-11-10,261.56298519153665,178.7184875278284
2023-11-13,260.8923187992602,178.5691076578628
2023-11-14,269.2621163674789,181.9753165477636
2023-11-15,271.38047138017606,182.26593332574376
2023-11-16,268.14356328181316,182.48290768569115
2023-11-17,271.1185124048486,182.71685972601702
2023-11-20,274.92302212663674,184.06718813246306
2023-11-21,272.8565528216542,183.69520102838496
2023-11-22,274.54136629801997,184.44121097702896
2023-11-24,276.2524131207595,184.55129907913377
2023-11-27,276.25989003902265,184.19065678126898
2023-11-28,279.41833432280805,184.3711854571443
2023-11-29,282.1801093658624,184.19672447379074
2023-11-30,283.50804075893046,184.89373829943332
2023-12-01,288.38671550311483,185.979756438474
2023-12-04,286.720164693185,184.97388322834448
2023-12-05,285.33523882540675,184.86865718604534
2023-12-06,284.79563784627874,184.14652271807327
2023-12-07,287.1015429339207,185.61383702691762
2023-12-08,288.0264198081092,186.37401810109287
2023-12-11,295.27821147216673,187.10544187031977
2023-12-12,298.56765131032427,187.96600669145923
2023-12-13,302.4319710588267,190.53186981380287
2023-12-14,302.73366106922737,191.0362195785266
2023-12-15,305.55440996839775,191.02165316358025
2023-12-18,305.5114844838672,191.88666499063956
2023-12-19,308.8894659269148,193.01235042248533
2023-12-20,301.81685472466046,190.17810555176078
2023-12-21,305.3325907398878,192.13721918639953
2023-12-22,305.005705487983,192.4561782154422
2023-12-26,305.2278857430642,193.27059299736896
2023-12-27,304.25656223291554,193.5470584142886
2023-12-28,303.614303729717,193.61870462077516
2023-12-29,301.52582265414867,193.0714461900425
2024-01-02,297.1747809733855,191.9785500151791
2024-01-03,292.03384667874855,190.4395894998482
2024-01-04,291.35613703709066,189.7866899729306
2024-01-05,291.7936738667167,190.13318090973488
2024-01-08,298.31869374123784,192.81684027777777
2024-01-09,297.2412874027991,192.53187613843352
2024-01-10,298.96176889309925,193.6227563372799
2024-01-11,302.27185421019095,193.49282470653714
2024-01-12,304.21621253572323,193.63813309552722
2024-01-16,301.86126575900323,192.91560333814007
2024-01-17,298.5612889131074,191.83201622900222
2024-01-18,302.5016523897855,193.5211471931289
2024-01-19,308.1445838406007,195.90407037416514
2024-01-22,309.7516787813151,196.3339476130844
2024-01-23,308.85423200461184,196.90751255439181
2024-01-24,309.81474680281974,197.06738735832826
2024-01-25,310.85040824546434,198.1040338494232
2024-01-26,309.77165718783056,197.9749125619814
2024-01-29,310.5479061642195,199.47096441130338
2024-01-30,308.0251774847927,199.3511521895871
2024-01-31,303.8891385372164,196.14045344439384
2024-02-01,305.8743394889853,198.59097111541186
2024-02-02,305.6607135778155,200.71280563777574
2024-02-05,303.4914817481561,200.07326689308846
2024-02-06,304.4172185867724,200.5355183351042
2024-02-07,307.4921792505315,202.18822337962962
2024-02-08,309.03478006386473,202.30358859542602
2024-02-09,312.51139516967316,203.46528489298726
2024-02-12,311.83468450701275,203.27220577818258
2024-02-13,307.8826633285148,200.49260966909532
2024-02-14,314.1893152869868,202.41328140811578
2024-02-15,324.45006267994006,203.59157986111111
2024-02-16,316.29038681635325,202.61363384815826
2024-02-20,312.64344576124034,201.39687373507388
2024-02-21,306.1049887651403,201.6514796473386
2024-02-22,309.47361355192146,205.91094050419954
2024-02-23,309.13410512025337,205.9825867106861
2024-02-26,312.19913049189233,205.20258187234367
2024-02-27,314.44675949235955,205.5527292362376
2024-02-28,311.8846544069876,205.21189093806922
2024-02-29,312.84786193488964,206.28496334876542
2024-03-01,318.15029990868567,207.9368580499899
2024-03-04,315.02280281617965,207.68873488413274
2024-03-05,309.5678558720057,205.5717426571038
2024-03-06,311.1051020144634,206.62860820178102
2024-03-07,314.868781333671,208.7577358138535
2024-03-08,312.420133185406,207.39485696847802
2024-03-11,314.13613025884206,207.16211056086826
2024-03-12,316.46718732347364,209.48269660114352
2024-03-13,316.35975243373423,209.07954092668487
2024-03-14,313.4901178043265,208.47925442091682
2024-03-15,307.861394196007,207.12770061728395
2024-03-18,310.19554541574115,208.43634575490793
2024-03-19,310.6088051807525,209.6138338646023
2024-03-20,313.8994879043112,211.48027189587125
2024-03-21,315.8846061494996,212.16473528258447
2024-03-22,315.2514733892736,211.86724046878163
2024-03-25,313.4372138100255,211.21999358049993
2024-03-26,314.2225733594357,210.6286208510423
2024-03-27,315.32534099746675,212.4464778131957
2024-03-28,314.88493646782047,212.68367122672535
2024-04-01,313.6745091572825,212.255414674408
2024-04-02,310.54308582634883,210.71888518897995
2024-04-03,310.21807952335797,210.9488052772718
2024-04-04,305.3325984148984,208.3468917602712
2024-04-05,307.585605532579,210.65937436753694
2024-04-08,307.3975766358351,210.5804548358126
2024-04-09,310.8763326173161,210.88484744990893
2024-04-10,308.0751288742585,208.89051352838496
2024-04-11,310.4107884833039,210.44566114526413
2024-04-12,302.09473251510093,207.38353192673546
2024-04-15,297.6284295244826,204.89050087912366
2024-04-16,297.94245158579747,204.4691421270998
2024-04-17,295.9155705834938,203.28718724701477
2024-04-18,294.7648871940826,202.8382965872293
2024-04-19,292.47274006977966,201.0617276044829
2024-04-22,297.8288007568032,202.81724742587534
2024-04-23,304.8107357204876,205.24386985175065
2024-04-24,305.0106809446417,205.28758886106053
2024-04-25,302.86778974157727,204.34810450819674
2024-04-26,309.3108003530488,206.43432345426027
2024-04-29,310.6057440831314,207.0904643543817
2024-04-30,304.09989861000156,203.83282499114551
2024-05-01,306.22592084154746,203.13256979229914
2024-05-02,310.1718036986999,204.98685267405384
2024-05-03,312.88278296954155,207.560819229407
2024-05-06,315.6804892543387,209.70411796701072
2024-05-07,317.5132874528738,209.98584073315118
2024-05-08,315.64702060199943,209.9846153359644
2024-05-09,314.9092599874033,211.05363603015584
2024-05-10,315.3470190610356,211.40174765356204
2024-05-13,319.90723992418236,211.3507355545436
2024-05-14,321.128473328404,212.37321092010725
2024-05-15,326.7395877083465,214.86136014344262
2024-05-16,326.0647481416034,214.41409017025904
2024-05-17,327.46357473147214,214.6638340227181
2024-05-20,329.665069627516,214.86054980014168
2024-05-21,325.55818213759454,215.39810387573363
2024-05-22,323.4884535235745,214.8152101042299
2024-05-23,321.14233166952954,213.2297042602712
2024-05-24,320.98314013684035,214.72253450086015
2024-05-28,318.8197116762707,214.77595786531066
2024-05-29,318.34742667665023,213.19369339455574
2024-05-30,313.41092106843655,211.9198534899312
2024-05-31,316.0806694258274,213.62111983910142
2024-06-03,315.6223228070648,213.85953864981784
2024-06-04,313.058778392574,214.1809287087634
2024-06-05,315.7230681496085,216.71846934451526
2024-06-06,316.54268490172143,216.67516538909126
2024-06-07,314.1476367280925,216.43352496964178
2024-06-10,317.019365587469,216.99210844211697
2024-06-11,316.7382292497873,217.58023979837077
2024-06-12,317.86894231023837,219.43047096362073
2024-06-13,313.3867400851939,219.94495990184174
2024-06-14,314.71399727057536,219.85833222652298
2024-06-17,314.5745083786857,221.5434114741449
2024-06-18,313.2037848084943,222.10199494662012
2024-06-20,313.8257675955068,221.54098044424205
2024-06-21,317.25595956081133,221.1949045613236
2024-06-24,315.0488423606318,220.51690415654724
2024-06-25,316.1417219587945,221.38432724903865
2024-06-26,315.09243818854753,221.73243887244487
2024-06-27,319.0193045014483,221.93362142025904
2024-06-28,319.50729172611904,221.02732161379274
2024-07-01,319.1132294086412,221.61869434325035
2024-07-02,320.26579002544975,222.99169259765227
2024-07-03,321.5397478602661,224.1254814625076
2024-07-05,322.2921122701164,225.34668858151184
2024-07-08,321.1959665710791,225.5757983265027
2024-07-09,321.14691589685157,225.74296622014774
2024-07-10,321.543433157842,228.04736515887473
2024-07-11,325.4263517405218,226.04897952084596
2024-07-12,330.6559319976969,227.2960978610099
2024-07-15,332.24969476899895,227.93848268948597
2024-07-16,335.91615848241406,229.39486724600283
2024-07-17,329.9387399590183,226.19996031294272
2024-07-18,326.47843171534777,224.43189005262093
2024-07-19,325.42090847400823,222.829386763813
2024-07-22,329.8308187941565,225.23416944950415
2024-07-23,325.7708889134942,224.88323150678
2024-07-24,319.6503159458779,219.67738849676178
2024-07-25,322.6169535666575,218.54767111288203
2024-07-26,328.18788635985214,220.97146721943938
2024-07-29,326.7772449401394,221.15118555201377
2024-07-30,327.7737093382122,220.0542376606456
2024-07-31,332.37412951272654,223.52964196265938
2024-08-01,322.3556471697498,220.46873814131754
2024-08-02,315.0968621807864,216.4161124709067
2024-08-05,307.2937095077609,209.9303816282129
2024-08-06,312.0111211782401,212.1040188284254
2024-08-07,313.06672379296555,210.4634689334143
2024-08-08,319.0892656448569,215.3130968870168
2024-08-09,319.500585798896,216.31897009714632
2024-08-12,317.0445344946928,216.32827916287187
2024-08-13,323.00258791203095,219.97288709901844
2024-08-14,324.78614975681086,220.81400368093506
2024-08-15,332.62129775017576,224.37645071215343
2024-08-16,333.1363622686176,224.822910342036
2024-08-19,338.5588681211548,227.00870269176278
2024-08-20,336.6397004076787,226.55819134537546
2024-08-21,338.7165909856463,227.51872485959322
2024-08-22,337.20776282344326,225.48634433186604
2024-08-23,341.1995280407162,228.0756876454665
2024-08-26,336.1161265824121,227.35639926128312
2024-08-27,337.2914667186748,227.71907729963573
2024-08-28,332.8032921997482,226.358234194748
2024-08-29,335.69424649304057,226.34932041843757
2024-08-30,336.89172102714724,228.63387582852664
2024-09-03,329.5720574458946,223.7980237110403
2024-09-04,328.7290981692187,223.43937762472171
2024-09-05,326.7273687236864,222.76503364703498
2024-09-06,321.59374745139945,218.92005350637524
2024-09-09,321.8975113941597,221.45516311222426
2024-09-10,320.9974471266665,222.44565956410645
2024-09-11,323.5497335048683,224.8180482822303
2024-09-12,324.475096949167,226.50312752985226
2024-09-13,326.30803104340583,227.72799107594616
2024-09-16,327.356670656918,228.0141608480065
2024-09-17,327.6874870838551,228.07448201275045
2024-09-18,326.9071735200299,227.41387434223844
2024-09-19,332.51482517497226,231.27464629503137
2024-09-20,331.16989844949995,230.82573587077513
2024-09-23,333.51648080798725,231.47418839177294
2024-09-24,335.7378700897058,232.05546147667476
2024-09-25,331.92597456342907,231.62354849726773
2024-09-26,338.7759824722996,232.55900089809757
2024-09-27,340.0613235736809,232.2675540123457
2024-09-30,340.31168377262856,233.25156771782028
2024-10-01,336.6920455165754,231.07670512042097
2024-10-02,338.4850967846609,231.10868403410242
2024-10-03,336.8669423919133,230.72009477459017
2024-10-04,342.404438706298,232.7897115652196
2024-10-07,339.8868584518909,230.55818423016598
2024-10-08,341.10619908433154,232.79214259512244
2024-10-09,344.2283627987396,234.44808901285165
2024-10-10,344.1755838773256,233.9627526689941
2024-10-11,347.4417043467805,235.37865958940495
2024-10-14,347.846948282029,237.19287988893947
2024-10-15,344.05718663283216,235.38796865513052
2024-10-16,345.8294967020403,236.4893833168893
2024-10-17,343.8552952190426,236.44890568078324
2024-10-18,346.21713535375505,237.38797497976117
2024-10-21,344.7977716724584,236.955271421524
2024-10-22,341.45254772661406,236.84275228951628
2024-10-23,337.60601541648475,234.66585395162923
2024-10-24,338.8163553795478,235.169393373052
2024-10-25,338.4066859119113,235.09897256375228
2024-10-28,342.8708563100752,235.72232420689133
2024-10-29,339.00391497820954,236.10281003339404
2024-10-30,335.5399730432221,235.32361553835256
2024-10-31,335.1165077156898,230.9431368270593
2024-11-01,335.94748620188227,231.888273818559
2024-11-04,336.75418292497056,231.2361846349423
2024-11-05,344.7568257299938,234.07244548168387
2024-11-06,357.85486193954466,239.99352515938068
2024-11-07,358.1664614027895,241.77697217794983
2024-11-08,362.0202957799074,242.6852879604331
2024-11-11,369.27311880231866,242.92046539794575
2024-11-12,367.6751543896973,242.21777916919655
2024-11-13,365.8355557016566,242.27402885296502
2024-11-14,358.863617753443,240.80833523072252
2024-11-15,350.9436488378687,237.6288248203805
2024-11-18,351.4345223835856,238.55981045081967
2024-11-19,352.2023773563876,239.5053624962052
2024-11-20,354.0548609505697,239.51061984542602
2024-11-21,358.7393629421598,240.7897170992714
2024-11-22,362.0871363915437,241.62476598866624
2024-11-25,368.9959065615422,242.35458883576197
2024-11-26,365.8496014818288,243.74134316180937
2024-11-27,363.57955179577516,242.81482430176075
2024-11-29,363.9273828213495,244.1764777499494
2024-12-02,366.1571592223425,244.77433322581464
2024-12-03,367.06904662547197,244.8848363818053
2024-12-04,372.4508011982192,246.36673687006677
2024-12-05,370.0425762348167,245.90608635018216
2024-12-06,376.73246779942764,246.51973363818053
2024-12-09,375.16478914220886,245.0050636574074
2024-12-10,370.0082401869659,244.27889723740134
2024-12-11,372.4747143345467,246.27362644834042
2024-12-12,368.9814933213539,244.9402954867436
2024-12-13,365.38282582840935,244.93381274033595
2024-12-16,366.8708631248793,245.86440308136005
2024-12-17,367.1957965777508,244.91438426558386
2024-12-18,352.8606724926513,237.6911619611415
2024-12-19,352.59981196802715,237.4855324074074
2024-12-20,356.2555860060054,240.06679205246914
2024-12-23,357.1373439378451,241.81622441686906
2024-12-24,358.5272751945085,244.4865427671524
2024-12-26,358.3428836034365,244.38736465290427
2024-12-27,353.80227743571083,241.68548244282536
2024-12-30,349.60034847371423,239.0989654485428
2024-12-31,348.8221342143997,238.07447410696216
2025-01-02,350.67366561247763,237.54502346437965
2025-01-03,353.86116872855877,240.53714692749443
2025-01-06,355.3846349560027,241.86925249190446
2025-01-07,354.38510741420396,239.18355738337382
2025-01-08,353.86596546798495,239.55676988463873
2025-01-10,347.54744561895336,235.86480627656346
2025-01-13,347.7814525595056,236.23639809122645
2025-01-14,352.08385176084465,236.50719110503945
2025-01-15,358.6301441150207,240.83829816838698
2025-01-16,358.4382226847627,240.32948163327262
2025-01-17,360.8453707548257,242.73062765634486
2025-01-21,365.90211474527683,244.8589449251164
2025-01-22,367.55459090470026,246.36187481026107
2025-01-23,368.5611541741843,247.67091523730014
2025-01-24,370.6216807636381,246.96378200263104
2025-01-27,370.78480037894406,243.3628733113236
2025-01-28,374.6683278686181,245.6061605064764
2025-01-29,373.0516804690784,244.45699488337382
2025-01-30,377.00382925700484,245.7466068356608
2025-01-31,372.84944672110953,244.5063665313196
2025-02-03,370.9812311189882,242.64601595704312
2025-02-04,372.34204288276067,244.3991047485327
2025-02-05,375.19104667902525,245.35438091352964
2025-02-06,376.2724492164773,246.2485255704817
2025-02-07,375.1460862201407,243.9178398856507
2025-02-10,378.60881947552645,245.55514840745803
2025-02-11,375.18354485724853,245.63853470957295
2025-02-12,378.2225356304475,244.96944808110706
2025-02-13,382.57202065020084,247.5235711078223
2025-02-14,383.5375943018702,247.50576331967213
2025-02-18,387.8578627888352,248.1109118852459
2025-02-19,386.6265787233867,248.70066392810162
2025-02-20,380.82701440029723,247.62274922207044
2025-02-21,376.01778865561585,243.39728325490793
2025-02-24,371.8782465149884,242.18781623153208
2025-02-25,366.4046081502341,241.05444242056265
2025-02-26,365.8750833978129,241.08723167754502
2025-02-27,359.3233281879845,237.26249035493828
2025-02-28,361.44118225594696,241.0240841934831
2025-03-03,355.7252834373707,236.78284617865816
2025-03-04,355.22053234368036,233.88584911328678
2025-03-05,361.71035614225576,236.49584629882617
2025-03-06,354.1707549845141,232.28172513787695
2025-03-07,355.81533829830994,233.56406376492612
2025-03-10,345.14484876539876,227.26411894732848
2025-03-11,345.44100663366174,225.5442147022364
2025-03-12,346.56892889152795,226.64641994282536
2025-03-13,339.3466746304246,223.4980781028638
2025-03-14,350.89169760371664,228.25095897212103
2025-03-17,357.1659846109769,229.71544696164744
2025-03-18,353.58641148067517,227.26817066383322
2025-03-19,357.94374615582865,229.72232499747017
2025-03-20,356.65040691964487,229.22040626264928
2025-03-21,355.2501707360826,229.40943366094922
2025-03-24,361.0992453321898,233.45759256096943
2025-03-25,362.7440979731974,233.82513265912772
2025-03-26,357.9131564014493,231.21636087077513
2025-03-27,355.7136158187829,230.45173279068
2025-03-28,346.9626393795079,225.90325607797004
2025-03-31,344.66275058498525,227.15442613463873
2025-04-01,347.1130444032601,228.0133505047055
2025-04-02,350.69172279533433,229.54746872470147
2025-04-03,333.86404050423073,218.43837358960738
2025-04-04,314.27343696034427,205.38676697530863
2025-04-07,312.1990407248875,204.90791337785873
2025-04-08,307.3634039403779,201.6907516507286
2025-04-09,336.64273354714453,220.88240851421776
2025-04-10,323.4824215083439,213.2382029826958
2025-04-11,330.7501451724071,217.09612885170006
2025-04-14,333.27940455009457,218.82089515659783
2025-04-15,335.9942056970356,218.44282059552725
2025-04-16,330.2999603674917,213.54787271048372
2025-04-17,332.35318166394376,213.83121616322603
2025-04-21,325.16571827938634,208.79175046802266
2025-04-22,333.51598425994,214.0360156091884
2025-04-23,340.28284017936744,217.6020993030257
2025-04-24,350.3660442544285,222.01052497596638
2025-04-25,351.9628517484771,223.64743820835864
2025-04-28,352.15637813414276,223.79073062133173
2025-04-29,355.75700694431623,225.08925634992914
