date,ticker,price,fcfps_ttm,p_to_fcf,quarter_end
2023-12-14,CCEP,64.93,9.558299834422657,6.793049090818977,2023-12-31
2023-12-15,CCEP,64.69,9.558299834422657,6.767940022872009,2023-12-31
2023-12-18,CCEP,65.15,9.558299834422657,6.81606573643703,2023-12-31
2023-12-19,CCEP,65.17,9.558299834422657,6.818158158765943,2023-12-31
2023-12-20,CCEP,64.47,9.558299834422657,6.744923377253956,2023-12-31
2023-12-21,CCEP,65.23,9.558299834422657,6.824435425752685,2023-12-31
2023-12-22,CCEP,65.94,9.558299834422657,6.898716418429128,2023-12-31
2023-12-26,CCEP,66.17,9.558299834422657,6.922779275211638,2023-12-31
2023-12-27,CCEP,66.74,9.558299834422657,6.982413311585684,2023-12-31
2023-12-28,CCEP,66.82,9.558299834422657,6.990783000901339,2023-12-31
2023-12-29,CCEP,66.74,9.558299834422657,6.982413311585684,2023-12-31
2024-01-02,CCEP,66.49,9.789694834782608,6.791835815327177,2024-03-31
2024-01-03,CCEP,65.76,9.789694834782608,6.717267607398335,2024-03-31
2024-01-04,CCEP,65.45,9.789694834782608,6.685601656086085,2024-03-31
2024-01-05,CCEP,64.61,9.789694834782608,6.5997971428528945,2024-03-31
2024-01-08,CCEP,65.92,9.789694834782608,6.733611324204656,2024-03-31
2024-01-09,CCEP,65.11,9.789694834782608,6.650871257872651,2024-03-31
2024-01-10,CCEP,64.96,9.789694834782608,6.635549023366724,2024-03-31
2024-01-11,CCEP,65.55,9.789694834782608,6.695816479090036,2024-03-31
2024-01-12,CCEP,67.23,9.789694834782608,6.867425505556418,2024-03-31
2024-01-16,CCEP,67.26,9.789694834782608,6.8704899524576035,2024-03-31
2024-01-17,CCEP,66.57,9.789694834782608,6.800007673730338,2024-03-31
2024-01-18,CCEP,66.65,9.789694834782608,6.808179532133501,2024-03-31
2024-01-19,CCEP,67.55,9.789694834782608,6.900112939169061,2024-03-31
2024-01-22,CCEP,67.11,9.789694834782608,6.855167717951676,2024-03-31
2024-01-23,CCEP,67.56,9.789694834782608,6.9011344214694565,2024-03-31
2024-01-24,CCEP,67.55,9.789694834782608,6.900112939169061,2024-03-31
2024-01-25,CCEP,68.22,9.789694834782608,6.968552253295535,2024-03-31
2024-01-26,CCEP,68.84,9.789694834782608,7.031884155920032,2024-03-31
2024-01-29,CCEP,68.75,9.789694834782608,7.022690815216476,2024-03-31
2024-01-30,CCEP,69.14,9.789694834782608,7.062528624931886,2024-03-31
2024-01-31,CCEP,68.9,9.789694834782608,7.038013049722403,2024-03-31
2024-02-01,CCEP,70.01,9.789694834782608,7.151397585066262,2024-03-31
2024-02-02,CCEP,69.54,9.789694834782608,7.103387916947692,2024-03-31
2024-02-05,CCEP,68.48,9.789694834782608,6.995110793105808,2024-03-31
2024-02-06,CCEP,67.79,9.789694834782608,6.924628514378544,2024-03-31
2024-02-07,CCEP,67.0,9.789694834782608,6.843931412647329,2024-03-31
2024-02-08,CCEP,66.91,9.789694834782608,6.8347380719437725,2024-03-31
2024-02-09,CCEP,67.15,9.789694834782608,6.859253647153257,2024-03-31
2024-02-12,CCEP,67.18,9.789694834782608,6.862318094054443,2024-03-31
2024-02-13,CCEP,66.27,9.789694834782608,6.769363204718485,2024-03-31
2024-02-14,CCEP,66.17,9.789694834782608,6.759148381714534,2024-03-31
2024-02-15,CCEP,67.22,9.789694834782608,6.866404023256022,2024-03-31
2024-02-16,CCEP,67.6,9.789694834782608,6.905220350671036,2024-03-31
2024-02-20,CCEP,68.34,9.789694834782608,6.980810040900276,2024-03-31
2024-02-21,CCEP,68.65,9.789694834782608,7.012475992212526,2024-03-31
2024-02-22,CCEP,68.62,9.789694834782608,7.00941154531134,2024-03-31
2024-02-23,CCEP,68.56,9.789694834782608,7.003282651508969,2024-03-31
2024-02-26,CCEP,71.69,9.789694834782608,7.323006611532642,2024-03-31
2024-02-27,CCEP,70.76,9.789694834782608,7.228008757595896,2024-03-31
2024-02-28,CCEP,69.6,9.789694834782608,7.109516810750061,2024-03-31
2024-02-29,CCEP,68.63,9.789694834782608,7.010433027611734,2024-03-31
2024-03-01,CCEP,69.4,9.789694834782608,7.08908716474216,2024-03-31
2024-03-04,CCEP,69.54,9.789694834782608,7.103387916947692,2024-03-31
2024-03-05,CCEP,69.49,9.789694834782608,7.0982805054457145,2024-03-31
2024-03-06,CCEP,69.6,9.789694834782608,7.109516810750061,2024-03-31
2024-03-07,CCEP,70.56,9.789694834782608,7.207579111587994,2024-03-31
2024-03-08,CCEP,70.59,9.789694834782608,7.2106435584891795,2024-03-31
2024-03-11,CCEP,71.52,9.789694834782608,7.305641412425925,2024-03-31
2024-03-12,CCEP,71.48,9.789694834782608,7.3015554832243454,2024-03-31
2024-03-13,CCEP,72.07,9.789694834782608,7.361822938947657,2024-03-31
2024-03-14,CCEP,71.97,9.789694834782608,7.351608115943706,2024-03-31
2024-03-15,CCEP,70.92,9.789694834782608,7.244352474402218,2024-03-31
2024-03-18,CCEP,71.31,9.789694834782608,7.284190284117628,2024-03-31
2024-03-19,CCEP,70.95,9.789694834782608,7.247416921303404,2024-03-31
2024-03-20,CCEP,71.79,9.789694834782608,7.333221434536594,2024-03-31
2024-03-21,CCEP,71.38,9.789694834782608,7.291340660220393,2024-03-31
2024-03-22,CCEP,71.32,9.789694834782608,7.285211766418022,2024-03-31
2024-03-25,CCEP,71.54,9.789694834782608,7.307684377026717,2024-03-31
2024-03-26,CCEP,71.46,9.789694834782608,7.299512518623554,2024-03-31
2024-03-27,CCEP,71.5,9.789694834782608,7.303598447825135,2024-03-31
2024-03-28,CCEP,69.95,9.789694834782608,7.145268691263891,2024-03-31
2024-07-01,CCEP,73.03,8.310869565217391,8.78728747057285,2024-12-31
2024-07-02,CCEP,72.74,8.310869565217391,8.752393408318074,2024-12-31
2024-07-03,CCEP,73.59,8.310869565217391,8.854669108030343,2024-12-31
2024-07-05,CCEP,73.83,8.310869565217391,8.883546952654983,2024-12-31
2024-07-08,CCEP,73.43,8.310869565217391,8.835417211613917,2024-12-31
2024-07-09,CCEP,72.22,8.310869565217391,8.689824744964687,2024-12-31
2024-07-10,CCEP,72.78,8.310869565217391,8.757206382422181,2024-12-31
2024-07-11,CCEP,73.87,8.310869565217391,8.88835992675909,2024-12-31
2024-07-12,CCEP,74.1,8.310869565217391,8.916034527857702,2024-12-31
2024-07-15,CCEP,72.99,8.310869565217391,8.78247449646874,2024-12-31
2024-07-16,CCEP,73.87,8.310869565217391,8.88835992675909,2024-12-31
2024-07-17,CCEP,73.83,8.310869565217391,8.883546952654983,2024-12-31
2024-07-18,CCEP,73.69,8.310869565217391,8.86670154329061,2024-12-31
2024-07-19,CCEP,73.66,8.310869565217391,8.863091812712529,2024-12-31
2024-07-22,CCEP,73.74,8.310869565217391,8.872717760920741,2024-12-31
2024-07-23,CCEP,72.81,8.310869565217391,8.760816113000262,2024-12-31
2024-07-24,CCEP,73.0,8.310869565217391,8.783677739994769,2024-12-31
2024-07-25,CCEP,72.64,8.310869565217391,8.740360973057808,2024-12-31
2024-07-26,CCEP,74.29,8.310869565217391,8.93889615485221,2024-12-31
2024-07-29,CCEP,73.8,8.310869565217391,8.879937222076903,2024-12-31
2024-07-30,CCEP,73.23,8.310869565217391,8.811352341093382,2024-12-31
2024-07-31,CCEP,73.77,8.310869565217391,8.876327491498822,2024-12-31
2024-08-01,CCEP,74.19,8.310869565217391,8.926863719591942,2024-12-31
2024-08-02,CCEP,75.06,8.310869565217391,9.031545906356264,2024-12-31
2024-08-05,CCEP,73.19,8.310869565217391,8.806539366989275,2024-12-31
2024-08-06,CCEP,73.48,8.310869565217391,8.84143342924405,2024-12-31
2024-08-07,CCEP,73.26,8.310869565217391,8.814962071671463,2024-12-31
2024-08-08,CCEP,73.3,8.310869565217391,8.819775045775568,2024-12-31
2024-08-09,CCEP,73.66,8.310869565217391,8.863091812712529,2024-12-31
2024-08-12,CCEP,73.2,8.310869565217391,8.807742610515302,2024-12-31
2024-08-13,CCEP,75.08,8.310869565217391,9.033952393408319,2024-12-31
2024-08-14,CCEP,75.65,8.310869565217391,9.102537274391839,2024-12-31
2024-08-15,CCEP,76.78,8.310869565217391,9.238503792832853,2024-12-31
2024-08-16,CCEP,76.42,8.310869565217391,9.195187025895894,2024-12-31
2024-08-19,CCEP,77.15,8.310869565217391,9.283023803295842,2024-12-31
2024-08-20,CCEP,77.27,8.310869565217391,9.29746272560816,2024-12-31
2024-08-21,CCEP,77.98,8.310869565217391,9.382893015956055,2024-12-31
2024-08-22,CCEP,78.31,8.310869565217391,9.422600052314936,2024-12-31
2024-08-23,CCEP,78.73,8.310869565217391,9.473136280408056,2024-12-31
2024-08-26,CCEP,79.02,8.310869565217391,9.50803034266283,2024-12-31
2024-08-27,CCEP,79.99,8.310869565217391,9.624744964687418,2024-12-31
2024-08-28,CCEP,80.13,8.310869565217391,9.641590374051791,2024-12-31
2024-08-29,CCEP,80.0,8.310869565217391,9.625948208213444,2024-12-31
2024-08-30,CCEP,80.49,8.310869565217391,9.684907140988752,2024-12-31
2024-09-03,CCEP,80.5,8.310869565217391,9.686110384514778,2024-12-31
2024-09-04,CCEP,81.3,8.310869565217391,9.782369866596913,2024-12-31
2024-09-05,CCEP,81.43,8.310869565217391,9.798012032435262,2024-12-31
2024-09-06,CCEP,80.75,8.310869565217391,9.716191472665447,2024-12-31
2024-09-09,CCEP,81.54,8.310869565217391,9.811247711221554,2024-12-31
2024-09-10,CCEP,79.66,8.310869565217391,9.585037928328537,2024-12-31
2024-09-11,CCEP,79.52,8.310869565217391,9.568192518964164,2024-12-31
2024-09-12,CCEP,80.63,8.310869565217391,9.701752550353126,2024-12-31
2024-09-13,CCEP,81.54,8.310869565217391,9.811247711221554,2024-12-31
2024-09-16,CCEP,81.88,8.310869565217391,9.852157991106461,2024-12-31
2024-09-17,CCEP,81.03,8.310869565217391,9.749882291394194,2024-12-31
2024-09-18,CCEP,80.79,8.310869565217391,9.721004446769554,2024-12-31
2024-09-19,CCEP,81.23,8.310869565217391,9.773947161914727,2024-12-31
2024-09-20,CCEP,81.09,8.310869565217391,9.757101752550353,2024-12-31
2024-09-23,CCEP,80.57,8.310869565217391,9.694533089196964,2024-12-31
2024-09-24,CCEP,79.56,8.310869565217391,9.57300549306827,2024-12-31
2024-09-25,CCEP,78.91,8.310869565217391,9.494794663876537,2024-12-31
2024-09-26,CCEP,79.05,8.310869565217391,9.51164007324091,2024-12-31
2024-09-27,CCEP,79.18,8.310869565217391,9.527282239079257,2024-12-31
2024-09-30,CCEP,78.75,8.310869565217391,9.47554276746011,2024-12-31
2024-10-01,CCEP,77.43,8.310869565217391,9.31671462202459,2024-12-31
2024-10-02,CCEP,77.84,8.310869565217391,9.366047606591682,2024-12-31
2024-10-03,CCEP,76.77,8.310869565217391,9.237300549306827,2024-12-31
2024-10-04,CCEP,78.01,8.310869565217391,9.386502746534136,2024-12-31
2024-10-07,CCEP,76.81,8.310869565217391,9.242113523410934,2024-12-31
2024-10-08,CCEP,77.12,8.310869565217391,9.279414072717762,2024-12-31
2024-10-09,CCEP,78.02,8.310869565217391,9.387705990060162,2024-12-31
2024-10-10,CCEP,77.66,8.310869565217391,9.344389223123201,2024-12-31
2024-10-11,CCEP,77.96,8.310869565217391,9.380486528904001,2024-12-31
2024-10-14,CCEP,78.36,8.310869565217391,9.428616269945069,2024-12-31
2024-10-15,CCEP,77.18,8.310869565217391,9.286633533873921,2024-12-31
2024-10-16,CCEP,76.94,8.310869565217391,9.257755689249281,2024-12-31
2024-10-17,CCEP,76.72,8.310869565217391,9.231284331676694,2024-12-31
2024-10-18,CCEP,78.72,8.310869565217391,9.47193303688203,2024-12-31
2024-10-21,CCEP,77.15,8.310869565217391,9.283023803295842,2024-12-31
2024-10-22,CCEP,77.25,8.310869565217391,9.295056238556107,2024-12-31
2024-10-23,CCEP,77.48,8.310869565217391,9.322730839654723,2024-12-31
2024-10-24,CCEP,77.9,8.310869565217391,9.373267067747843,2024-12-31
2024-10-25,CCEP,77.98,8.310869565217391,9.382893015956055,2024-12-31
2024-10-28,CCEP,77.49,8.310869565217391,9.323934083180747,2024-12-31
2024-10-29,CCEP,76.26,8.310869565217391,9.175935129479466,2024-12-31
2024-10-30,CCEP,76.4,8.310869565217391,9.19278053884384,2024-12-31
2024-10-31,CCEP,76.0,8.310869565217391,9.144650797802772,2024-12-31
2024-11-01,CCEP,75.6,8.310869565217391,9.096521056761704,2024-12-31
2024-11-04,CCEP,75.86,8.310869565217391,9.127805388438398,2024-12-31
2024-11-05,CCEP,77.85,8.310869565217391,9.367250850117708,2024-12-31
2024-11-06,CCEP,76.48,8.310869565217391,9.202406487052054,2024-12-31
2024-11-07,CCEP,77.26,8.310869565217391,9.296259482082135,2024-12-31
2024-11-08,CCEP,77.89,8.310869565217391,9.372063824221815,2024-12-31
2024-11-11,CCEP,77.06,8.310869565217391,9.2721946115616,2024-12-31
2024-11-12,CCEP,76.9,8.310869565217391,9.252942715145174,2024-12-31
2024-11-13,CCEP,77.95,8.310869565217391,9.379283285377976,2024-12-31
2024-11-14,CCEP,78.77,8.310869565217391,9.477949254512163,2024-12-31
2024-11-15,CCEP,75.76,8.310869565217391,9.115772953178134,2024-12-31
2024-11-18,CCEP,76.03,8.310869565217391,9.148260528380852,2024-12-31
2024-11-19,CCEP,76.09,8.310869565217391,9.155479989537014,2024-12-31
2024-11-20,CCEP,75.99,8.310869565217391,9.143447554276745,2024-12-31
2024-11-21,CCEP,78.11,8.310869565217391,9.398535181794403,2024-12-31
2024-11-22,CCEP,78.21,8.310869565217391,9.410567617054669,2024-12-31
2024-11-25,CCEP,78.14,8.310869565217391,9.402144912372483,2024-12-31
2024-11-26,CCEP,77.94,8.310869565217391,9.378080041851948,2024-12-31
2024-11-27,CCEP,77.63,8.310869565217391,9.34077949254512,2024-12-31
2024-11-29,CCEP,77.58,8.310869565217391,9.334763274914987,2024-12-31
2024-12-02,CCEP,76.4,8.310869565217391,9.19278053884384,2024-12-31
2024-12-03,CCEP,78.05,8.310869565217391,9.391315720638241,2024-12-31
2024-12-04,CCEP,77.36,8.310869565217391,9.308291917342402,2024-12-31
2024-12-05,CCEP,78.39,8.310869565217391,9.43222600052315,2024-12-31
2024-12-06,CCEP,77.68,8.310869565217391,9.346795710175256,2024-12-31
2024-12-09,CCEP,78.72,8.310869565217391,9.47193303688203,2024-12-31
2024-12-10,CCEP,79.24,8.310869565217391,9.534501700235417,2024-12-31
2024-12-11,CCEP,78.87,8.310869565217391,9.48998168977243,2024-12-31
2024-12-12,CCEP,79.11,8.310869565217391,9.51885953439707,2024-12-31
2024-12-13,CCEP,78.86,8.310869565217391,9.488778446246403,2024-12-31
2024-12-16,CCEP,77.43,8.310869565217391,9.31671462202459,2024-12-31
2024-12-17,CCEP,77.55,8.310869565217391,9.331153544336908,2024-12-31
2024-12-18,CCEP,75.49,8.310869565217391,9.083285377975411,2024-12-31
2024-12-19,CCEP,74.71,8.310869565217391,8.98943238294533,2024-12-31
2024-12-20,CCEP,75.17,8.310869565217391,9.044781585142559,2024-12-31
2024-12-23,CCEP,75.78,8.310869565217391,9.118179440230186,2024-12-31
2024-12-24,CCEP,76.37,8.310869565217391,9.18917080826576,2024-12-31
2024-12-26,CCEP,76.45,8.310869565217391,9.198796756473973,2024-12-31
2024-12-27,CCEP,76.48,8.310869565217391,9.202406487052054,2024-12-31
2024-12-30,CCEP,76.23,8.310869565217391,9.172325398901387,2024-12-31
2024-12-31,CCEP,76.81,9.532467532467532,8.057724795640327,2024-12-31
2025-01-02,CCEP,76.55,9.532467532467532,8.030449591280654,2025-03-31
2025-01-03,CCEP,76.15,9.532467532467532,7.98848773841962,2025-03-31
2025-01-06,CCEP,75.69,9.532467532467532,7.940231607629428,2025-03-31
2025-01-07,CCEP,75.84,9.532467532467532,7.955967302452317,2025-03-31
2025-01-08,CCEP,75.91,9.532467532467532,7.963310626702998,2025-03-31
2025-01-10,CCEP,73.71,9.532467532467532,7.732520435967302,2025-03-31
2025-01-13,CCEP,73.75,9.532467532467532,7.736716621253406,2025-03-31
2025-01-14,CCEP,75.29,9.532467532467532,7.8982697547683935,2025-03-31
2025-01-15,CCEP,75.69,9.532467532467532,7.940231607629428,2025-03-31
2025-01-16,CCEP,75.96,9.532467532467532,7.968555858310626,2025-03-31
2025-01-17,CCEP,77.07,9.532467532467532,8.084999999999999,2025-03-31
2025-01-21,CCEP,77.64,9.532467532467532,8.144795640326976,2025-03-31
2025-01-22,CCEP,77.06,9.532467532467532,8.083950953678475,2025-03-31
2025-01-23,CCEP,76.31,9.532467532467532,8.005272479564033,2025-03-31
2025-01-24,CCEP,76.78,9.532467532467532,8.05457765667575,2025-03-31
2025-01-27,CCEP,78.23,9.532467532467532,8.206689373297003,2025-03-31
2025-01-28,CCEP,77.56,9.532467532467532,8.13640326975477,2025-03-31
2025-01-29,CCEP,78.18,9.532467532467532,8.201444141689375,2025-03-31
2025-01-30,CCEP,79.32,9.532467532467532,8.321035422343325,2025-03-31
2025-01-31,CCEP,78.55,9.532467532467532,8.24025885558583,2025-03-31
2025-02-03,CCEP,78.16,9.532467532467532,8.199346049046321,2025-03-31
2025-02-04,CCEP,77.87,9.532467532467532,8.168923705722072,2025-03-31
2025-02-05,CCEP,79.12,9.532467532467532,8.300054495912807,2025-03-31
2025-02-06,CCEP,80.11,9.532467532467532,8.40391008174387,2025-03-31
2025-02-07,CCEP,80.03,9.532467532467532,8.395517711171662,2025-03-31
2025-02-10,CCEP,80.42,9.532467532467532,8.436430517711173,2025-03-31
2025-02-11,CCEP,81.53,9.532467532467532,8.552874659400546,2025-03-31
2025-02-12,CCEP,81.39,9.532467532467532,8.538188010899184,2025-03-31
2025-02-13,CCEP,82.71,9.532467532467532,8.676662125340599,2025-03-31
2025-02-14,CCEP,84.9,9.532467532467532,8.906403269754769,2025-03-31
2025-02-18,CCEP,86.74,9.532467532467532,9.099427792915531,2025-03-31
2025-02-19,CCEP,86.85,9.532467532467532,9.110967302452316,2025-03-31
2025-02-20,CCEP,86.55,9.532467532467532,9.07949591280654,2025-03-31
2025-02-21,CCEP,87.29,9.532467532467532,9.157125340599457,2025-03-31
2025-02-24,CCEP,87.2,9.532467532467532,9.147683923705722,2025-03-31
2025-02-25,CCEP,87.55,9.532467532467532,9.184400544959129,2025-03-31
2025-02-26,CCEP,86.08,9.532467532467532,9.030190735694823,2025-03-31
2025-02-27,CCEP,86.12,9.532467532467532,9.034386920980927,2025-03-31
2025-02-28,CCEP,86.26,9.532467532467532,9.04907356948229,2025-03-31
2025-03-03,CCEP,86.92,9.532467532467532,9.118310626702998,2025-03-31
2025-03-04,CCEP,85.82,9.532467532467532,9.00291553133515,2025-03-31
2025-03-05,CCEP,84.69,9.532467532467532,8.884373297002725,2025-03-31
2025-03-06,CCEP,84.45,9.532467532467532,8.859196185286104,2025-03-31
2025-03-07,CCEP,82.4,9.532467532467532,8.644141689373297,2025-03-31
2025-03-10,CCEP,80.95,9.532467532467532,8.492029972752045,2025-03-31
2025-03-11,CCEP,83.37,9.532467532467532,8.74589918256131,2025-03-31
2025-03-12,CCEP,82.92,9.532467532467532,8.698692098092645,2025-03-31
2025-03-13,CCEP,82.28,9.532467532467532,8.631553133514988,2025-03-31
2025-03-14,CCEP,83.4,9.532467532467532,8.749046321525887,2025-03-31
2025-03-17,CCEP,84.74,9.532467532467532,8.889618528610354,2025-03-31
2025-03-18,CCEP,85.59,9.532467532467532,8.978787465940055,2025-03-31
2025-03-19,CCEP,85.68,9.532467532467532,8.98822888283379,2025-03-31
2025-03-20,CCEP,85.56,9.532467532467532,8.975640326975478,2025-03-31
2025-03-21,CCEP,84.92,9.532467532467532,8.908501362397821,2025-03-31
2025-03-24,CCEP,83.79,9.532467532467532,8.789959128065396,2025-03-31
2025-03-25,CCEP,84.14,9.532467532467532,8.826675749318802,2025-03-31
2025-03-26,CCEP,85.37,9.532467532467532,8.955708446866486,2025-03-31
2025-03-27,CCEP,86.26,9.532467532467532,9.04907356948229,2025-03-31
2025-03-28,CCEP,86.3,9.532467532467532,9.053269754768392,2025-03-31
2025-03-31,CCEP,87.03,9.532467532467532,9.129850136239783,2025-03-31
2022-10-03,CHRW,98.72,6.5542338234137905,15.062019857659186,2022-12-31
2022-10-04,CHRW,100.38,6.5542338234137905,15.315291261262448,2022-12-31
2022-10-05,CHRW,99.64,6.5542338234137905,15.202387141583886,2022-12-31
2022-10-06,CHRW,97.49,6.5542338234137905,14.874354901977249,2022-12-31
2022-10-07,CHRW,94.81,6.5542338234137905,14.465458900979208,2022-12-31
2022-10-10,CHRW,94.14,6.5542338234137905,14.363234900729697,2022-12-31
2022-10-11,CHRW,94.05,6.5542338234137905,14.349503318606628,2022-12-31
2022-10-12,CHRW,94.48,6.5542338234137905,14.415109766527957,2022-12-31
2022-10-13,CHRW,95.3,6.5542338234137905,14.54021973698258,2022-12-31
2022-10-14,CHRW,94.89,6.5542338234137905,14.477664751755269,2022-12-31
2022-10-17,CHRW,96.29,6.5542338234137905,14.691267140336336,2022-12-31
2022-10-18,CHRW,96.2,6.5542338234137905,14.677535558213266,2022-12-31
2022-10-19,CHRW,93.45,6.5542338234137905,14.257959437786173,2022-12-31
2022-10-20,CHRW,92.47,6.5542338234137905,14.108437765779426,2022-12-31
2022-10-21,CHRW,94.08,6.5542338234137905,14.354080512647652,2022-12-31
2022-10-24,CHRW,94.44,6.5542338234137905,14.409006841139925,2022-12-31
2022-10-25,CHRW,94.8,6.5542338234137905,14.463933169632199,2022-12-31
2022-10-26,CHRW,96.5,6.5542338234137905,14.723307498623495,2022-12-31
2022-10-27,CHRW,96.8,6.5542338234137905,14.769079439033723,2022-12-31
2022-10-28,CHRW,97.8,6.5542338234137905,14.921652573734484,2022-12-31
2022-10-31,CHRW,97.72,6.5542338234137905,14.909446722958425,2022-12-31
2022-11-01,CHRW,97.84,6.5542338234137905,14.927755499122515,2022-12-31
2022-11-02,CHRW,88.17,6.5542338234137905,13.45237328656615,2022-12-31
2022-11-03,CHRW,88.47,6.5542338234137905,13.498145226976378,2022-12-31
2022-11-04,CHRW,89.97,6.5542338234137905,13.72700492902752,2022-12-31
2022-11-07,CHRW,92.06,6.5542338234137905,14.045882780552114,2022-12-31
2022-11-08,CHRW,92.5,6.5542338234137905,14.113014959820449,2022-12-31
2022-11-09,CHRW,90.31,6.5542338234137905,13.77887979482578,2022-12-31
2022-11-10,CHRW,93.93,6.5542338234137905,14.331194542442539,2022-12-31
2022-11-11,CHRW,98.26,6.5542338234137905,14.991836215696836,2022-12-31
2022-11-14,CHRW,97.96,6.5542338234137905,14.946064275286606,2022-12-31
2022-11-15,CHRW,97.68,6.5542338234137905,14.903343797570395,2022-12-31
2022-11-16,CHRW,92.8,6.5542338234137905,14.158786900230677,2022-12-31
2022-11-17,CHRW,95.23,6.5542338234137905,14.529539617553528,2022-12-31
2022-11-18,CHRW,97.09,6.5542338234137905,14.813325648096944,2022-12-31
2022-11-21,CHRW,97.57,6.5542338234137905,14.886560752753308,2022-12-31
2022-11-22,CHRW,97.65,6.5542338234137905,14.898766603529372,2022-12-31
2022-11-23,CHRW,98.06,6.5542338234137905,14.961321588756684,2022-12-31
2022-11-25,CHRW,98.76,6.5542338234137905,15.068122783047217,2022-12-31
2022-11-28,CHRW,97.67,6.5542338234137905,14.901818066223386,2022-12-31
2022-11-29,CHRW,97.6,6.5542338234137905,14.891137946794332,2022-12-31
2022-11-30,CHRW,100.22,6.5542338234137905,15.290879559710328,2022-12-31
2022-12-01,CHRW,98.77,6.5542338234137905,15.069648514394222,2022-12-31
2022-12-02,CHRW,96.71,6.5542338234137905,14.755347856910653,2022-12-31
2022-12-05,CHRW,95.42,6.5542338234137905,14.558528513146673,2022-12-31
2022-12-06,CHRW,95.39,6.5542338234137905,14.55395131910565,2022-12-31
2022-12-07,CHRW,96.11,6.5542338234137905,14.663803976090199,2022-12-31
2022-12-08,CHRW,96.08,6.5542338234137905,14.659226782049174,2022-12-31
2022-12-09,CHRW,95.3,6.5542338234137905,14.54021973698258,2022-12-31
2022-12-12,CHRW,97.63,6.5542338234137905,14.895715140835355,2022-12-31
2022-12-13,CHRW,95.57,6.5542338234137905,14.581414483351786,2022-12-31
2022-12-14,CHRW,96.21,6.5542338234137905,14.679061289560273,2022-12-31
2022-12-15,CHRW,94.76,6.5542338234137905,14.457830244244171,2022-12-31
2022-12-16,CHRW,94.08,6.5542338234137905,14.354080512647652,2022-12-31
2022-12-19,CHRW,93.51,6.5542338234137905,14.267113825868218,2022-12-31
2022-12-20,CHRW,92.38,6.5542338234137905,14.094706183656356,2022-12-31
2022-12-21,CHRW,92.92,6.5542338234137905,14.177095676394769,2022-12-31
2022-12-22,CHRW,92.46,6.5542338234137905,14.106912034432417,2022-12-31
2022-12-23,CHRW,93.08,6.5542338234137905,14.20150737794689,2022-12-31
2022-12-27,CHRW,93.14,6.5542338234137905,14.210661766028936,2022-12-31
2022-12-28,CHRW,91.12,6.5542338234137905,13.902464033933398,2022-12-31
2022-12-29,CHRW,92.25,6.5542338234137905,14.074871676145259,2022-12-31
2022-12-30,CHRW,91.56,6.5542338234137905,13.969596213201733,2022-12-31
2023-01-03,CNC,79.74,9.38860651433919,8.493273190032339,2023-03-31
2023-01-04,CNC,79.46,9.38860651433919,8.463449807875215,2023-03-31
2023-01-05,CNC,77.26,9.38860651433919,8.229123233783527,2023-03-31
2023-01-06,CNC,78.66,9.38860651433919,8.378240144569146,2023-03-31
2023-01-09,CNC,77.59,9.38860651433919,8.264272219897281,2023-03-31
2023-01-10,CNC,76.12,9.38860651433919,8.10769946357238,2023-03-31
2023-01-11,CNC,78.44,9.38860651433919,8.354807487159977,2023-03-31
2023-01-12,CNC,78.18,9.38860651433919,8.327114346585507,2023-03-31
2023-01-13,CNC,77.04,9.38860651433919,8.205690576374359,2023-03-31
2023-01-17,CNC,76.74,9.38860651433919,8.173736952634583,2023-03-31
2023-01-18,CNC,75.09,9.38860651433919,7.997992022065818,2023-03-31
2023-01-19,CNC,75.86,9.38860651433919,8.080006322997908,2023-03-31
2023-01-20,CNC,76.15,9.38860651433919,8.110894825946358,2023-03-31
2023-01-23,CNC,75.79,9.38860651433919,8.072550477458629,2023-03-31
2023-01-24,CNC,75.76,9.38860651433919,8.069355115084651,2023-03-31
2023-01-25,CNC,76.05,9.38860651433919,8.1002436180331,2023-03-31
2023-01-26,CNC,76.61,9.38860651433919,8.159890382347347,2023-03-31
2023-01-27,CNC,75.25,9.38860651433919,8.01503395472703,2023-03-31
2023-01-30,CNC,74.7,9.38860651433919,7.95645231120411,2023-03-31
2023-01-31,CNC,76.24,9.38860651433919,8.12048091306829,2023-03-31
2023-02-01,CNC,75.14,9.38860651433919,8.003317626022447,2023-03-31
2023-02-02,CNC,72.57,9.38860651433919,7.7295815826517025,2023-03-31
2023-02-03,CNC,71.01,9.38860651433919,7.563422739204871,2023-03-31
2023-02-06,CNC,71.01,9.38860651433919,7.563422739204871,2023-03-31
2023-02-07,CNC,70.98,9.38860651433919,7.560227376830893,2023-03-31
2023-02-08,CNC,72.92,9.38860651433919,7.766860810348108,2023-03-31
2023-02-09,CNC,71.56,9.38860651433919,7.622004382727792,2023-03-31
2023-02-10,CNC,72.74,9.38860651433919,7.747688636104242,2023-03-31
2023-02-13,CNC,73.08,9.38860651433919,7.783902743009321,2023-03-31
2023-02-14,CNC,73.38,9.38860651433919,7.815856366749097,2023-03-31
2023-02-15,CNC,73.1,9.38860651433919,7.786032984591973,2023-03-31
2023-02-16,CNC,73.01,9.38860651433919,7.776446897470041,2023-03-31
2023-02-17,CNC,73.36,9.38860651433919,7.813726125166445,2023-03-31
2023-02-21,CNC,72.27,9.38860651433919,7.697627958911927,2023-03-31
