date,ticker,side,price,shares,value
2022-03-07,SNEX,SELL,32.462223052978516,0.09148463914744334,2.9697947619255562
2022-03-31,DBX,SELL,23.25,0.054813858321751854,1.2744222059807306
2022-03-31,WSM,BUY,67.47087097167969,2.63277591324686e-17,1.7763568394002505e-15
2022-03-31,ON,BUY,62.61000061035156,2.837177482963574e-17,1.7763568394002505e-15
2022-03-31,TER,SELL,116.52386474609375,0.009608458885035826,1.1196147635383173
2022-03-31,META,SELL,221.1467742919922,0.008862204940201998,1.9598480356402295
2022-03-31,WSM,SELL,67.47087097167969,0.0023840068607781334,0.16085101929916057
2022-03-31,SNEX,SELL,32.991111755371094,0.0018417889652762166,0.06076266558323695
2022-03-31,RJF,SELL,104.34095001220703,0.015932267476961227,1.6623879243947233
2022-03-31,ON,SELL,62.61000061035156,0.028396993956726315,1.7779358089627841
2022-03-31,CBOE,BUY,109.42557525634766,0.10330807621898154,11.304545668888665
2022-03-31,TROW,SELL,130.35714721679688,0.010599120361714485,1.3816710933605645
2022-03-31,BMY,SELL,63.8894157409668,0.010313760960710142,0.6589401618717634
2022-03-31,HOLX,SELL,76.81999969482422,0.008923381576611059,0.6854941699920616
2022-03-31,PANW,SELL,103.75166320800781,0.01681057518314021,1.7441251347340572
2022-03-31,AVGO,SELL,58.9361686706543,0.018965240697644797,1.117738624635951
2022-03-31,IT,SELL,297.4599914550781,0.005424274802655823,1.6135047364479966
2022-03-31,MEDP,SELL,163.58999633789062,0.006168725654433563,1.0091418072182385
2022-03-31,AMAT,SELL,127.59369659423828,0.008296632242954266,1.0585979771614813
2022-03-31,KLAC,SELL,352.4115295410156,0.00490013632560634,1.7268645374664224
2022-03-31,ANET,SELL,34.744998931884766,0.06548946610940382,2.275431430020939
2022-03-31,REGN,SELL,695.438720703125,0.0019006120915043149,1.3217592414686514
2022-04-01,MEDP,BUY,168.02999877929688,0.005539513439768565,0.9308044365222106
2022-04-01,IT,BUY,299.4599914550781,0.0038790303052792224,1.161614382072905
2022-04-01,AVGO,BUY,58.6834602355957,0.021915775680701317,1.286093550690671
2022-04-01,PANW,BUY,101.85166931152344,0.014183769205008979,1.4446405706595442
2022-04-01,BMY,BUY,64.58052825927734,0.017270478344515967,1.1153366147792507
2022-04-01,REGN,BUY,691.864013671875,0.0018728093374218654,1.2957293850308567
2022-04-01,ABBV,BUY,142.76451110839844,1.2442565912277006e-17,1.7763568394002505e-15
2022-04-01,DBX,BUY,23.889999389648438,0.03877953027551475,0.9264429546129005
2022-04-01,RJF,BUY,103.74102020263672,0.012556454172258757,1.3026193659577778
2022-04-01,META,BUY,223.62318420410156,0.004968325734826386,1.1110328209850593
2022-04-01,ZG,BUY,47.88999938964844,3.7092438129874255e-17,1.7763568394002505e-15
2022-04-01,KLAC,BUY,346.83746337890625,0.004083828397048569,1.4164246821070703
2022-04-01,TROW,BUY,131.79701232910156,0.008442958727836859,1.1127567355468102
2022-04-01,ZG,BUY,47.88999938964844,0.26189533050985947,12.542167218268945
2022-04-01,ANET,SELL,34.869998931884766,0.32535749075861153,11.345215355233492
2022-04-01,NTES,BUY,88.55569458007812,0.14163027321667565,12.542167218268949
2022-04-01,Z,BUY,48.93000030517578,0.256328778664288,12.542167218268947
2022-04-01,HOLX,SELL,76.93000030517578,0.14715628369952094,11.32073294991268
2022-04-01,ON,SELL,59.630001068115234,0.18055495222307408,10.766491993915402
2022-04-01,SNEX,SELL,33.560001373291016,0.34265428072602727,11.49947813172952
2022-04-01,WSM,SELL,66.02838134765625,0.1675470541003339,11.06286078181324
2022-04-01,AMAT,SELL,123.34379577636719,0.0885979948119094,10.928012978275794
2022-04-01,CBOE,SELL,111.74950408935547,0.10330807621898154,11.544626285896523
2022-04-01,ABBV,BUY,142.76451110839844,0.08785213580667756,12.542167218268945
2022-04-01,EXPD,BUY,95.8368148803711,0.13087003396267693,12.542167218268947
2022-04-01,MCHP,BUY,68.49532318115234,0.18310983342757828,12.542167218268947
2022-04-01,NRG,BUY,34.66603469848633,0.36179988070041924,12.542167218268947
2022-04-01,TER,SELL,114.69070434570312,0.09701485351109271,11.126701881182433
2022-04-04,EXPD,SELL,96.25841522216797,0.011596523596939945,1.116262983527914
2022-04-04,MCHP,SELL,68.87494659423828,0.01641527098488139,1.1306009124136551
2022-04-04,NRG,SELL,34.00701904296875,0.024190780905931946,0.8226563469323125
2022-04-04,NTES,SELL,90.64456939697266,0.01496985481356157,1.356936043510487
2022-04-04,EXEL,BUY,23.15999984741211,0.4957288066249084,11.481079085790666
2022-04-04,ZG,SELL,52.029998779296875,0.04123264830431863,2.1453346409408756
2022-04-04,IT,BUY,300.2900085449219,5.9154710075360916e-18,1.7763568394002505e-15
2022-04-04,AVGO,BUY,59.42005920410156,2.9894901876463204e-17,1.7763568394002505e-15
2022-04-04,REGN,BUY,695.4287109375,2.5543334801428643e-18,1.7763568394002505e-15
2022-04-04,Z,SELL,53.31999969482422,0.04100471355734207,2.186371314363834
2022-04-04,ABBV,SELL,142.0712432861328,0.00704001070499414,1.0001830736062018
2022-04-04,RJF,SELL,102.71255493164062,0.009120091429432313,0.9367478919271514
2022-04-04,DBX,SELL,24.149999618530273,0.04958953930075952,1.1975873551964344
2022-04-04,TROW,SELL,134.2974395751953,0.009672825409417449,1.2990356859426537
2022-04-04,REGN,SELL,695.4287109375,0.0016187270345382324,1.125709254988605
2022-04-04,BMY,SELL,64.5542984008789,0.016358229658028193,1.0559940386544593
2022-04-04,PANW,SELL,104.68333435058594,0.013467125577762685,1.409783609598259
2022-04-04,AVGO,SELL,59.42005920410156,0.020506851123387952,1.2185183078414088
2022-04-04,IT,SELL,300.2900085449219,0.0036493102888823558,1.095851417831554
2022-04-04,MEDP,SELL,167.24000549316406,0.005992113620896932,1.0021211148744662
2022-04-04,KLAC,SELL,353.3647155761719,0.0036707780553581907,1.2971234434749004
2022-04-04,META,SELL,232.61386108398438,0.0067293527937740735,1.5653407359560845
2022-04-05,KLAC,BUY,332.6373596191406,0.0014629784481738496,0.4866412881802571
2022-04-05,AVGO,BUY,57.479793548583984,0.0032722853876481087,0.1880902885140614
2022-04-05,DBX,BUY,23.360000610351562,0.00808070777534141,0.18876533856404795
2022-04-05,EXPD,BUY,93.33598327636719,0.0017331256850986235,0.16176298996020755
2022-04-05,PFE,BUY,42.778141021728516,0.2640197327189484,11.294273358770246
2022-04-05,NTES,BUY,88.87918090820312,0.000414035291900053,0.0367991176111655
2022-04-05,Z,BUY,52.06999969482422,0.0015815124802362299,0.08234935436326118
2022-04-05,ZG,BUY,50.4900016784668,0.003030583457133231,0.15301416383739053
2022-04-05,MCHP,BUY,64.90247344970703,0.007324589038828446,0.47538394562257835
2022-04-05,EXEL,SELL,22.899999618530273,0.0025290884191875775,0.057916123834624855
2022-04-05,MEDP,SELL,165.6300048828125,0.0004605365902947861,0.07627867769923924
2022-04-05,ABBV,SELL,143.4226837158203,0.0020639587296967217,0.2960185000917992
2022-04-05,META,SELL,230.57505798339844,0.00037374771696606726,0.08617690151061375
2022-04-05,RJF,SELL,103.53150939941406,0.0026885285464368367,0.2783474184760184
2022-04-05,TROW,SELL,133.51284790039062,0.0008967753990813587,0.11973103745836156
2022-04-05,REGN,SELL,688.518310546875,0.00010561734734459821,0.07271947755814523
2022-04-05,BMY,SELL,65.11418914794922,0.004398167932849092,0.2863831386839806
2022-04-05,PANW,SELL,103.52333068847656,0.000575551926330542,0.0595830523979064
2022-04-05,IT,SELL,297.5299987792969,0.00027318736212267374,0.08128143551887845
2022-04-05,NRG,SELL,33.961875915527344,0.00505169375301143,0.1715649964030188
2022-04-26,PANW,BUY,96.79833221435547,3.670221994045496e-17,3.552713678800501e-15
2022-04-26,BMY,BUY,66.12899017333984,2.6861998568918046e-17,1.7763568394002505e-15
2022-04-26,REGN,BUY,671.939453125,5.2872526866488286e-18,3.552713678800501e-15
2022-04-26,TROW,BUY,113.3371810913086,0.0020330547376124935,0.23042069296533005
2022-04-26,DBX,BUY,21.6200008392334,1.643253256657354e-16,3.552713678800501e-15
2022-04-26,RJF,BUY,95.2562255859375,3.729639356322535e-17,3.552713678800501e-15
2022-04-26,META,BUY,179.96270751953125,0.0055725181529483634,1.0028454545063248
2022-04-26,NRG,BUY,33.645912170410156,1.0559124272828987e-16,3.552713678800501e-15
2022-04-26,EXPD,BUY,94.28457641601562,3.7680751336514675e-17,3.5527136788005005e-15
2022-04-26,MCHP,BUY,60.346614837646484,5.887179733873299e-17,3.552713678800501e-15
2022-04-26,AVGO,BUY,52.42087936401367,6.777287450922461e-17,3.5527136788005005e-15
2022-04-26,NTES,BUY,80.85639190673828,4.3938563111971246e-17,3.552713678800501e-15
2022-04-26,Z,BUY,40.0,0.02854368975011381,1.1417475900045524
2022-04-26,ZG,BUY,38.52000045776367,0.031186552011705525,1.2013059977669673
2022-04-26,ABBV,BUY,138.22512817382812,2.5702372106558697e-17,3.5527136788005005e-15
2022-04-26,IT,BUY,287.4800109863281,6.17906209654601e-18,1.7763568394002505e-15
2022-04-26,MEDP,BUY,132.60000610351562,0.005852229277390344,0.7760056379011324
2022-04-26,PANW,SELL,96.79833221435547,0.007671756747096448,0.742613258273165
2022-04-26,KLAC,SELL,303.0242919921875,0.0015537667633856859,0.47082907339594016
2022-04-26,IT,SELL,287.4800109863281,0.0038082785512895145,1.0948039597637074
2022-04-26,AVGO,SELL,52.42087936401367,0.009199970973922243,0.48227056857640527
2022-04-26,KLAC,BUY,303.0242919921875,1.172418770602093e-17,3.552713678800501e-15
2022-04-26,BMY,SELL,66.12899017333984,0.02498636807619437,1.6523232889781099
2022-04-26,REGN,SELL,671.939453125,0.0017923451897542827,1.204347446614717
2022-04-26,RJF,SELL,95.2562255859375,0.0060211316597419155,0.5735502756630062
2022-04-26,DBX,SELL,21.6200008392334,0.029372531180171264,0.6350341487657118
2022-04-26,EXPD,SELL,94.28457641601562,0.016875387158422857,1.5910887300881686
2022-04-26,MCHP,SELL,60.346614837646484,0.011326169946345416,0.683496015337834
2022-04-26,NRG,SELL,33.645912170410156,0.04075462644181221,1.371226581799089
2022-04-26,NTES,SELL,80.85639190673828,0.0056496601571561006,0.45681113580689825
2022-04-26,EXEL,SELL,22.25,0.051942608385863134,1.1557230365854547
2022-04-26,PFE,SELL,40.9330940246582,0.024165626220732987,0.989173850258009
2022-04-26,PYPL,BUY,83.69999694824219,0.11729953466501325,9.817970693491837
2022-04-26,ABBV,SELL,138.22512817382812,0.007719325066482374,1.0670046967299704
2022-05-18,PYPL,BUY,77.18000030517578,0.00274985000865627,0.21223342450727856
2022-05-18,PFE,SELL,42.41999435424805,0.02143324890981463,0.9091982977475297
2022-05-18,ULTA,BUY,350.45001220703125,0.0264386109944729,9.265411545749979
2022-05-18,IT,BUY,240.0,0.004454043683951259,1.068970484148302
2022-05-18,ZG,SELL,40.400001525878906,0.02553795639215015,1.031733477210695
2022-05-18,TROW,BUY,104.59439086914062,0.0019579984271515904,0.204795652810656
2022-05-18,DBX,BUY,19.809999465942383,0.013598685969952054,0.2693899618022684
2022-05-18,RJF,BUY,87.59991455078125,0.0027005702047576317,0.23656971917515435
2022-05-18,EXEL,BUY,19.489999771118164,0.03413599713544372,0.6653105763566884
2022-05-18,PANW,BUY,73.0999984741211,0.025322754005340422,1.8510932791509287
2022-05-18,Z,SELL,41.38999938964844,0.021592981220335004,0.893733479530356
2022-05-18,ABBV,SELL,134.9062042236328,0.002348445180869576,0.31681982517839735
2022-05-18,NRG,SELL,41.70325469970703,0.06962799702052204,2.903714093977273
2022-05-18,KLAC,SELL,322.4753723144531,0.003667793577834211,1.1827730995846473
2022-05-18,MEDP,SELL,131.4499969482422,0.003555801990758524,0.4674101608337615
2022-05-18,AVGO,SELL,53.403648376464844,0.013793498796981754,0.7366231596352044
2022-05-18,BMY,SELL,67.38001251220703,0.01095717578923597,0.7382946417771716
2022-05-18,NTES,SELL,86.49453735351562,0.014303444268355598,1.2371697945532123
2022-05-18,META,SELL,191.1911163330078,0.006094067421637405,1.1651315533514701
2022-05-18,EXPD,SELL,100.18693542480469,0.011650013624924918,1.1671791627384476
2022-05-18,MCHP,SELL,61.24481964111328,0.011408161038620556,0.6986907652470915
2022-05-18,REGN,SELL,656.3861083984375,0.0004955972226922162,0.3253031323360176
2022-06-13,ZG,BUY,32.220001220703125,0.029148587802561944,0.9391675345803181
2022-06-13,EXEL,SELL,17.6299991607666,0.0029845430577894244,0.052617491604099335
2022-06-13,NRG,BUY,36.955142974853516,0.0031947306904819553,0.11806172943291315
2022-06-13,META,BUY,163.36375427246094,0.0025201870656492284,0.4117072205133549
2022-06-13,TROW,BUY,93.03218078613281,0.0009392480244262244,0.0873802920114386
2022-06-13,REGN,BUY,546.9552001953125,0.0011113438036466298,0.6078552726093625
2022-06-13,ASML,BUY,483.59735107421875,0.017222101333995696,8.328562585052088
2022-06-13,ULTA,SELL,391.7699890136719,0.005179803993915635,2.029291753789302
2022-06-13,PYPL,SELL,73.72000122070312,0.007073768190457304,0.5214781996354834
2022-06-13,PFE,SELL,40.32423400878906,0.011880974320269772,0.47909118874297185
2022-06-13,Z,BUY,32.2599983215332,0.034313677255072554,1.1069591706542727
2022-06-13,NTES,SELL,93.95852661132812,0.018480510748222878,1.7364015609278347
2022-06-13,EXPD,SELL,93.008056640625,0.002934556346618378,0.2729373829013877
2022-06-13,ABBV,SELL,123.39188385009766,0.0011835533406310411,0.14604087633754048
2022-06-13,RJF,SELL,81.37203979492188,0.0034179907741983145,0.27812888129674107
2022-06-13,DBX,SELL,20.700000762939453,0.06536786778430204,1.3531149130067774
2022-06-13,BMY,SELL,64.37057495117188,0.008125169399876755,0.5230218258457349
2022-06-13,PANW,SELL,79.62166595458984,0.022148106418389966,1.7634691307717532
2022-06-13,AVGO,SELL,48.44768524169922,0.0015893561684916513,0.07700062738803659
2022-06-13,IT,SELL,232.74000549316406,0.0028210469107627246,0.6565704735073901
2022-06-13,MEDP,SELL,135.4499969482422,0.008998108612882765,1.2187937841549223
2022-06-13,KLAC,SELL,303.1857604980469,0.0012619883382196076,0.38261689406277816
2022-06-13,MCHP,SELL,55.77348327636719,0.001956464155919286,0.10911882088097614
2022-06-30,EXEL,SELL,20.81999969482422,0.08132697446063099,1.6932275834513142
2022-06-30,PFE,SELL,44.128578186035156,0.022026379606145025,0.971992814605061
2022-06-30,ULTA,SELL,385.4800109863281,0.00013626279419628288,0.052526583403810896
2022-06-30,ASML,BUY,466.25531005859375,0.00024111763010359932,0.11242237538454702
2022-06-30,ZG,SELL,31.809999465942383,0.00252318377738801,0.08026247461118707
2022-06-30,MCHP,BUY,54.006736755371094,0.0014365123017419398,0.07758134172602915
2022-06-30,NRG,BUY,34.78612518310547,0.00869848165272257,0.30258647167455344
2022-06-30,NTES,BUY,86.55978393554688,0.0054249990135052046,0.46958674245956544
2022-06-30,PYPL,BUY,69.83999633789062,0.003609707108933213,0.25210193126875335
2022-06-30,AVGO,BUY,45.84733581542969,0.005687960129543353,0.26077781816394907
2022-06-30,Z,SELL,31.75,0.0017189847034591627,0.054577764334828416
2022-06-30,VRTX,BUY,281.7900085449219,0.028894986783852605,8.14231857272723
2022-06-30,ABBV,SELL,135.55230712890625,0.007429118779984179,1.0070341905615408
2022-06-30,META,SELL,160.37020874023438,0.00020968956753634454,0.03362795971645305
2022-06-30,RJF,SELL,85.46510314941406,0.0070809696628688565,0.6051758026349585
2022-06-30,DBX,SELL,20.989999771118164,0.014431822661585195,0.3029239543634912
2022-06-30,TROW,SELL,99.05705261230469,0.007325186412156963,0.7256113758239717
2022-06-30,REGN,SELL,588.606689453125,0.0013939308243743947,0.8204770078616779
2022-06-30,BMY,SELL,67.83045196533203,0.009345343835170302,0.633898896111031
2022-06-30,PANW,SELL,82.32333374023438,0.005695142156292011,0.46884308843050526
2022-06-30,IT,SELL,241.8300018310547,0.0021152380733581943,0.5115280271533287
2022-06-30,MEDP,SELL,149.6699981689453,0.007086288790495878,1.0606048302981357
2022-06-30,KLAC,SELL,308.2085876464844,0.0010519560816636656,0.32422189819568814
2022-06-30,EXPD,SELL,93.9527816772461,0.002882735316747607,0.2708410018476748
2022-07-01,ULTA,SELL,382.8500061035156,0.021122544206360984,8.086766178327082
2022-07-01,EXEL,SELL,21.56999969482422,0.39108158943688104,8.435629764804894
2022-07-01,NRG,SELL,35.39673614501953,0.23406799492234623,8.285243056260061
2022-07-01,TROW,SELL,100.53926849365234,0.08219827218759596,8.264154157183025
2022-07-01,RJF,SELL,85.15921020507812,0.09527068092917942,8.113175943628919
2022-07-01,IT,SELL,244.27999877929688,0.033669596456504,8.224808981294215
2022-07-01,META,SELL,159.1568603515625,0.050772014557367434,8.080714430674426
2022-07-05,MCHP,BUY,52.20278549194336,0.04852222906389078,2.53299551541323
2022-07-05,VRTX,BUY,288.9800109863281,0.007105225055590795,2.053268014624962
2022-07-05,ASML,BUY,423.6546630859375,0.007092964454474858,3.0049674662410766
2022-07-05,PYPL,BUY,74.4000015258789,0.023244533928138,1.7293933597218114
2022-07-05,PFE,BUY,43.463653564453125,0.05484376982274751,2.3837106117445064
2022-07-05,ZG,BUY,35.20000076293945,0.03958220592515816,1.3932936787643937
2022-07-05,Z,BUY,35.06999969482422,0.04019406562573428,1.4096058692282458
2022-07-05,NTES,BUY,85.59555053710938,0.02747484475058955,2.351724462348322
2022-07-05,EXPD,BUY,93.02732849121094,0.0251670826287276,2.341226462868091
2022-07-05,PANW,BUY,86.8566665649414,0.020869401410269002,1.8126466397016527
2022-07-05,DBX,BUY,22.350000381469727,0.07755970861226025,1.7334595170706975
2022-07-05,REGN,BUY,594.0134887695312,0.003680437740371278,2.1862296623569932
2022-07-05,BMY,BUY,66.91427612304688,0.03543339725684597,2.371000128022203
2022-07-05,AVGO,BUY,44.94984436035156,0.05384699909538757,2.420414228609663
2022-07-05,MEDP,BUY,156.6999969482422,0.011988375428585657,1.878578393073754
2022-07-05,KLAC,BUY,285.489990234375,0.010022094538127009,2.861207671817863
2022-07-05,CCEP,BUY,47.23086929321289,0.22026572384869245,10.403341612872518
2022-07-05,CCEP,BUY,47.23086929321289,0.22026572384869245,10.403341612872518
2022-07-05,ABBV,BUY,136.23379516601562,0.016296159129346288,2.220087604820158
2022-08-01,ABBV,BUY,125.26072692871094,0.012161252055739128,1.5233272728651635
2022-08-01,EXPD,BUY,102.64818572998047,1.7305292117612456e-17,1.7763568394002505e-15
2022-08-01,MCHP,BUY,64.3096694946289,2.762192456219372e-17,1.7763568394002505e-15
2022-08-01,NTES,BUY,84.87236022949219,0.009111072364386031,0.7732782157871424
2022-08-01,Z,BUY,35.279998779296875,0.017661167976787576,0.6230859846620228
2022-08-01,ASML,BUY,566.4569702148438,3.1359078143685304e-18,1.7763568394002505e-15
2022-08-01,PFE,BUY,42.92726516723633,0.018956941083797155,0.8137696366638368
2022-08-01,PYPL,BUY,88.56500244140625,4.011419387868184e-17,3.552713678800501e-15
2022-08-01,VRTX,BUY,273.8299865722656,0.00449470591611547,1.230785260656182
2022-08-01,DBX,BUY,22.860000610351562,0.01959708530703563,0.44798938207994615
2022-08-01,ZG,BUY,35.619998931884766,0.01575662415655921,0.5612509356267488
2022-08-01,BMY,BUY,64.85294342041016,0.01550989102434191,1.0058620850583733
2022-08-01,REGN,BUY,574.2183227539062,0.0017973419690221412,1.0320666908670972
2022-08-01,AVGO,BUY,50.618831634521484,3.509280601784563e-17,1.7763568394002505e-15
2022-08-01,PANW,BUY,84.61000061035156,0.01128090961681351,0.954477769563912
2022-08-01,KLAC,SELL,372.5008544921875,0.00667198749864154,2.4853210444051665
2022-08-01,MEDP,SELL,167.8300018310547,0.00031902459571735576,0.0535418984833953
2022-08-01,AVGO,SELL,50.618831634521484,0.012380137859477804,0.6266681139210721
2022-08-01,MCHP,SELL,64.3096694946289,0.026860106984825938,1.7273646027845295
2022-08-01,PYPL,SELL,88.56500244140625,0.01462551630676755,1.295308887415695
2022-08-01,EXPD,SELL,102.64818572998047,0.003804540363737729,0.39052916587415787
2022-08-01,CCEP,SELL,49.356990814208984,0.21586777589879033,10.654583832120318
2022-08-01,AMAT,BUY,103.25617218017578,0.1073904111601246,11.088722785249697
2022-08-01,KLAC,BUY,372.5008544921875,4.7687322538410615e-18,1.7763568394002505e-15
2022-08-01,MEDP,BUY,167.8300018310547,1.0584262766012552e-17,1.7763568394002505e-15
2022-08-01,ASML,SELL,566.4569702148438,0.004980605098752252,2.821298474075803
2022-09-15,MCHP,BUY,60.3227424621582,5.889509551110341e-17,3.552713678800501e-15
2022-09-15,REGN,BUY,702.8369140625,5.054819415026591e-18,3.5527136788005005e-15
2022-09-15,BMY,BUY,63.23207092285156,2.8092656360528744e-17,1.7763568394002505e-15
2022-09-15,DBX,BUY,21.81999969482422,1.6281914429371955e-16,3.552713678800501e-15
2022-09-15,ABBV,BUY,127.3064193725586,4.1860186976160084e-17,5.329070518200751e-15
2022-09-15,EXPD,BUY,93.49969482421875,0.0005945621066566152,0.055591375526438114
2022-09-15,NTES,BUY,78.39156341552734,6.798015355240639e-17,5.329070518200751e-15
2022-09-15,VRTX,BUY,287.6700134277344,6.174980903411016e-18,1.7763568394002505e-15
2022-09-15,ZG,BUY,36.209999084472656,9.811416096732113e-17,3.552713678800501e-15
2022-09-15,PFE,BUY,38.966190338134766,0.002322885160508907,0.09051398529801881
2022-09-15,PYPL,BUY,96.4000015258789,3.685387575275881e-17,3.552713678800501e-15
2022-09-15,ASML,BUY,456.232177734375,0.0026850936206262756,1.2250261099590034
2022-09-15,CCEP,BUY,43.24325942993164,0.010194545900681749,0.440845393153527
2022-09-15,AMAT,BUY,86.51334381103516,0.010002286773320358,0.8653312745168337
2022-09-15,Z,BUY,35.93000030517578,9.887875448441691e-17,3.552713678800501e-15
2022-09-15,PANW,BUY,89.80999755859375,5.933716360167991e-17,5.3290705182007506e-15
2022-09-15,MEDP,BUY,151.47000122070312,0.0009786509351633098,0.14823625834382878
2022-09-15,KLAC,BUY,327.0062255859375,0.0012893041918195828,0.4216104973990493
2022-09-15,AVGO,SELL,47.19968795776367,0.003891538937556172,0.18367942352813849
2022-09-15,AVGO,BUY,47.19968795776367,7.526985521556039e-17,3.5527136788005005e-15
2022-09-15,BMY,SELL,63.23207092285156,0.010367318308668369,0.6555470065734958
2022-09-15,REGN,SELL,702.8369140625,0.004860928436641013,3.416439941887422
2022-09-15,DBX,SELL,21.81999969482422,0.019624825659514553,0.42821368990158604
2022-09-15,ABBV,SELL,127.3064193725586,0.008748837283028301,1.113783148175477
2022-09-15,PANW,SELL,89.80999755859375,0.017973314479360705,1.6141833295112227
2022-09-15,NTES,SELL,78.39156341552734,0.0010965526009450973,0.08596047275544905
2022-09-15,Z,SELL,35.93000030517578,0.03164451589036525,1.1369874655979633
2022-09-15,ZG,SELL,36.209999084472656,0.03083011930503924,1.1163585918096537
2022-09-15,PYPL,SELL,96.4000015258789,0.019851284403711356,1.9136638468084308
2022-09-15,VRTX,SELL,287.6700134277344,0.00519045652163723,1.4931386972754535
2022-09-15,ACN,BUY,260.4193115234375,0.03899877769359334,10.156034837221169
2022-09-15,MCHP,SELL,60.3227424621582,0.004065367514539992,0.2452341175936201
2022-09-16,PFE,SELL,39.04252243041992,0.015386871681971887,0.6007422827773805
2022-09-16,PYPL,SELL,94.0,0.003489359686472247,0.3279998105283912
2022-09-16,ASML,SELL,457.79986572265625,0.0013450093408569684,0.6157450956400385
2022-09-16,VRTX,SELL,289.7099914550781,0.002253521287040494,0.6528676328123382
2022-09-16,ACN,SELL,259.2972412109375,0.002071321447331723,0.5370879369541619
2022-09-16,AMAT,SELL,86.4646987915039,0.006651694224147287,0.5751367375440815
2022-09-16,ZG,BUY,34.099998474121094,0.0003213247386723332,0.010957173098423922
2022-09-16,Z,SELL,34.15999984741211,0.0023576105386862666,0.08053597564178004
2022-09-16,CCEP,SELL,43.024261474609375,0.012305006989453762,0.5294138381611546
2022-09-16,NTES,SELL,77.00433349609375,0.005209115343461749,0.40112445512754746
2022-09-16,ADBE,BUY,299.5,0.03197057605874204,9.57518752959324
2022-09-16,EXPD,SELL,89.47012329101562,0.0015999868954294607,0.14315102479808317
2022-09-16,ABBV,SELL,128.6910858154297,0.005371862906390016,0.6913108702749611
2022-09-16,DBX,SELL,21.700000762939453,0.024193283336201965,0.524994266853593
2022-09-16,REGN,SELL,707.2680053710938,0.0009117856786004265,0.6448768382296528
2022-09-16,BMY,SELL,63.00301742553711,0.008635424861814102,0.5440578230457902
2022-09-16,PANW,SELL,87.04499816894531,0.0030808354383880777,0.26817131509331205
2022-09-16,AVGO,SELL,47.42241668701172,0.01325896612194565,0.6287722162738785
2022-09-16,MEDP,SELL,150.8699951171875,0.0035833302163965335,0.5406170122510154
2022-09-16,KLAC,SELL,325.232421875,0.0016165583503925302,0.5257571874004174
2022-09-16,MCHP,SELL,61.34990692138672,0.012286610055496533,0.7537823832840864
2022-09-26,VRTX,SELL,276.7799987792969,0.005950022174797488,1.646847130277238
2022-09-26,AMAT,SELL,80.6951904296875,0.01778636852058696,1.4352743948213638
2022-09-26,ACN,SELL,244.90036010742188,0.00629870590638893,1.5425553446853941
2022-09-26,ADBE,SELL,276.9599914550781,0.004887270818635636,1.3535784841679783
2022-09-26,GOOGL,BUY,97.58475494384766,0.0768664325917647,7.500991987875143
2022-09-26,LRCX,BUY,35.993709564208984,0.20839730271463586,7.500991987875143
2022-09-26,AVGO,BUY,43.99065017700195,4.0380327007053854e-17,1.7763568394002505e-15
2022-09-26,LSTR,BUY,136.37014770507812,0.05500464811475615,7.500991987875143
2022-09-26,KLAC,BUY,294.2532653808594,9.055244486927276e-18,2.6645352591003757e-15
2022-09-26,MEDP,BUY,147.7100067138672,1.8038962412762697e-17,2.6645352591003757e-15
2022-09-26,ASML,SELL,422.0968322753906,0.0031448777599143414,1.32744294035317
2022-09-26,PANW,BUY,81.58499908447266,2.177308156320527e-17,1.7763568394002505e-15
2022-09-26,LSTR,BUY,136.37014770507812,0.05500464811475615,7.500991987875143
2022-09-26,PYPL,SELL,84.26000213623047,0.01284171993719797,1.0820433493411743
2022-09-26,CCEP,SELL,40.07688903808594,0.035388184483690396,1.4182483428121746
2022-09-26,ZG,SELL,29.270000457763672,0.024528360933292706,0.7179451357456701
2022-09-26,PFE,SELL,37.17649841308594,0.04348318951299119,1.616552725925632
2022-09-26,KLAC,SELL,294.2532653808594,0.003949442355865048,1.1621363096467645
2022-09-26,MEDP,SELL,147.7100067138672,0.012684598982575845,1.873642200878991
2022-09-26,AVGO,SELL,43.99065017700195,0.03139936196488574,1.3812783479783493
2022-09-26,BMY,SELL,61.79615783691406,0.030597003106013966,1.8907772332757888
2022-09-26,REGN,SELL,683.1712646484375,0.0025586077334130214,1.747967280975046
2022-09-26,PANW,SELL,81.58499908447266,0.018061907789511666,1.4735807304711388
2022-09-26,ABBV,SELL,126.1451187133789,0.014941238449699317,1.8847642979622217
2022-09-26,EXPD,SELL,83.65711212158203,0.017357531015212282,1.4520809182934515
2022-09-26,MCHP,SELL,57.39064407348633,0.025374406650629018,1.4562535406621544
2022-09-26,NTES,SELL,72.50752258300781,0.020894862326698557,1.5150347020219348
2022-09-26,Z,SELL,29.280000686645508,0.02412267149883013,0.7063118380494702
2022-09-26,DBX,SELL,19.989999771118164,0.06601564373513079,1.3196527031554828
2022-09-27,Z,BUY,29.049999237060547,0.0034213748949891575,0.09939093808913313
2022-09-27,DBX,BUY,20.15999984741211,4.405646956461354e-17,8.881784197001252e-16
2022-09-27,ABBV,BUY,126.60071563720703,0.00010566758597670618,0.013377592004307104
2022-09-27,EXPD,BUY,85.83578491210938,1.0347414200377685e-17,8.881784197001252e-16
2022-09-27,GOOGL,BUY,96.91874694824219,0.0009457664592191117,0.0916625001331921
